Fecha,Super 95,Super 95 (Sin imp.),Diesel,Diesel (Sin imp.),Diesel Cal.,Diesel Cal. (Sin imp.),Pais
2021-02-08,0.541,,0.615,,,,Estados Unidos
2021-02-01,0.527,,0.599,,,,Estados Unidos
2021-01-25,0.52,,0.59,,,,Estados Unidos
2021-01-18,0.521,,0.59,,,,Estados Unidos
2021-01-11,0.503,,0.58,,,,Estados Unidos
2021-01-04,0.483,,0.567,,,,Estados Unidos
2020-12-28,0.485,,0.57,,,,Estados Unidos
2020-12-21,0.483,,0.568,,,,Estados Unidos
2020-12-14,0.469,,0.556,,,,Estados Unidos
2020-12-07,0.47,,0.55,,,,Estados Unidos
2020-11-30,0.467,,0.552,,,,Estados Unidos
2020-11-23,0.467,,0.547,,,,Estados Unidos
2020-11-16,0.471,,0.545,,,,Estados Unidos
2020-11-09,0.466,,0.53,,,,Estados Unidos
2020-11-02,0.479,,0.538,,,,Estados Unidos
2020-10-26,0.479,,0.533,,,,Estados Unidos
2020-10-19,0.482,,0.535,,,,Estados Unidos
2020-10-12,0.485,,0.536,,,,Estados Unidos
2020-10-05,0.488,,0.536,,,,Estados Unidos
2020-09-28,0.491,,0.542,,,,Estados Unidos
2020-09-21,0.486,,0.539,,,,Estados Unidos
2020-09-14,0.486,,0.539,,,,Estados Unidos
2020-09-07,0.494,,0.544,,,,Estados Unidos
2020-08-31,0.492,,0.54,,,,Estados Unidos
2020-08-24,0.487,,0.541,,,,Estados Unidos
2020-08-17,0.483,,0.541,,,,Estados Unidos
2020-08-10,0.486,,0.545,,,,Estados Unidos
2020-08-03,0.49,,0.546,,,,Estados Unidos
2020-07-27,0.489,,0.545,,,,Estados Unidos
2020-07-20,0.504,,0.561,,,,Estados Unidos
2020-07-13,0.512,,0.568,,,,Estados Unidos
2020-07-06,0.508,,0.568,,,,Estados Unidos
2020-06-29,0.509,,0.569,,,,Estados Unidos
2020-06-22,0.502,,0.571,,,,Estados Unidos
2020-06-15,0.493,,0.564,,,,Estados Unidos
2020-06-08,0.477,,0.561,,,,Estados Unidos
2020-06-01,0.469,,0.567,,,,Estados Unidos
2020-05-25,0.475,,0.579,,,,Estados Unidos
2020-05-18,0.458,,0.582,,,,Estados Unidos
2020-05-11,0.452,,0.584,,,,Estados Unidos
2020-05-04,0.432,,0.579,,,,Estados Unidos
2020-04-27,0.432,,0.593,,,,Estados Unidos
2020-04-20,0.441,,0.603,,,,Estados Unidos
2020-04-13,0.45,,0.609,,,,Estados Unidos
2020-04-06,0.471,,0.624,,,,Estados Unidos
2020-03-30,0.48,,0.619,,,,Estados Unidos
2020-03-23,0.519,,0.651,,,,Estados Unidos
2020-03-16,0.532,,0.647,,,,Estados Unidos
2020-03-09,0.548,,0.649,,,,Estados Unidos
2020-03-02,0.576,,0.677,,,,Estados Unidos
2020-02-24,0.602,,0.704,,,,Estados Unidos
2020-02-17,0.592,,0.705,,,,Estados Unidos
2020-02-10,0.584,,0.702,,,,Estados Unidos
2020-02-03,0.586,,0.706,,,,Estados Unidos
2020-01-27,0.6,,0.721,,,,Estados Unidos
2020-01-20,0.605,,0.724,,,,Estados Unidos
2020-01-13,0.61,,0.728,,,,Estados Unidos
2020-01-06,0.608,,0.727,,,,Estados Unidos
2019-12-30,0.607,,0.725,,,,Estados Unidos
2019-12-23,0.604,,0.725,,,,Estados Unidos
2019-12-16,0.601,,0.722,,,,Estados Unidos
2019-12-09,0.611,,0.727,,,,Estados Unidos
2019-12-02,0.617,,0.736,,,,Estados Unidos
2019-11-25,0.619,,0.736,,,,Estados Unidos
2019-11-18,0.619,,0.734,,,,Estados Unidos
2019-11-11,0.626,,0.735,,,,Estados Unidos
2019-11-04,0.617,,0.725,,,,Estados Unidos
2019-10-28,0.619,,0.73,,,,Estados Unidos
2019-10-21,0.624,,0.721,,,,Estados Unidos
2019-10-14,0.63,,0.731,,,,Estados Unidos
2019-10-07,0.636,,0.732,,,,Estados Unidos
2019-09-30,0.641,,0.744,,,,Estados Unidos
2019-09-23,0.638,,0.741,,,,Estados Unidos
2019-09-16,0.611,,0.715,,,,Estados Unidos
2019-09-09,0.611,,0.711,,,,Estados Unidos
2019-09-02,0.617,,0.717,,,,Estados Unidos
2019-08-26,0.612,,0.709,,,,Estados Unidos
2019-08-19,0.618,,0.712,,,,Estados Unidos
2019-08-12,0.619,,0.711,,,,Estados Unidos
2019-08-05,0.635,,0.716,,,,Estados Unidos
2019-07-29,0.645,,0.721,,,,Estados Unidos
2019-07-22,0.648,,0.717,,,,Estados Unidos
2019-07-15,0.651,,0.715,,,,Estados Unidos
2019-07-08,0.646,,0.72,,,,Estados Unidos
2019-07-01,0.632,,0.708,,,,Estados Unidos
2019-06-24,0.615,,0.706,,,,Estados Unidos
2019-06-17,0.628,,0.722,,,,Estados Unidos
2019-06-10,0.639,,0.726,,,,Estados Unidos
2019-06-03,0.663,,0.741,,,,Estados Unidos
2019-05-27,0.666,,0.743,,,,Estados Unidos
2019-05-20,0.675,,0.748,,,,Estados Unidos
2019-05-13,0.673,,0.742,,,,Estados Unidos
2019-05-06,0.683,,0.748,,,,Estados Unidos
2019-04-29,0.684,,0.751,,,,Estados Unidos
2019-04-22,0.667,,0.739,,,,Estados Unidos
2019-04-15,0.66,,0.728,,,,Estados Unidos
2019-04-08,0.645,,0.727,,,,Estados Unidos
2019-04-01,0.633,,0.724,,,,Estados Unidos
2019-03-25,0.612,,0.718,,,,Estados Unidos
2019-03-18,0.593,,0.715,,,,Estados Unidos
2019-03-11,0.581,,0.723,,,,Estados Unidos
2019-03-04,0.564,,0.717,,,,Estados Unidos
2019-02-25,0.556,,0.709,,,,Estados Unidos
2019-02-18,0.54,,0.701,,,,Estados Unidos
2019-02-11,0.532,,0.693,,,,Estados Unidos
2019-02-04,0.52,,0.685,,,,Estados Unidos
2019-01-28,0.522,,0.686,,,,Estados Unidos
2019-01-21,0.523,,0.689,,,,Estados Unidos
2019-01-14,0.518,,0.686,,,,Estados Unidos
2019-01-07,0.516,,0.695,,,,Estados Unidos
2018-12-31,0.523,,0.703,,,,Estados Unidos
2018-12-24,0.537,,0.713,,,,Estados Unidos
2018-12-17,0.552,,0.727,,,,Estados Unidos
2018-12-10,0.56,,0.731,,,,Estados Unidos
2018-12-03,0.571,,0.748,,,,Estados Unidos
2018-11-26,0.59,,0.758,,,,Estados Unidos
2018-11-19,0.604,,0.759,,,,Estados Unidos
2018-11-12,0.63,,0.778,,,,Estados Unidos
2018-11-05,0.64,,0.776,,,,Estados Unidos
2018-10-29,0.652,,0.779,,,,Estados Unidos
2018-10-22,0.653,,0.777,,,,Estados Unidos
2018-10-15,0.657,,0.774,,,,Estados Unidos
2018-10-08,0.668,,0.779,,,,Estados Unidos
2018-10-01,0.652,,0.754,,,,Estados Unidos
2018-09-24,0.638,,0.734,,,,Estados Unidos
2018-09-17,0.643,,0.74,,,,Estados Unidos
2018-09-10,0.647,,0.744,,,,Estados Unidos
2018-09-03,0.643,,0.74,,,,Estados Unidos
2018-08-27,0.642,,0.733,,,,Estados Unidos
2018-08-20,0.653,,0.742,,,,Estados Unidos
2018-08-13,0.659,,0.745,,,,Estados Unidos
2018-08-06,0.653,,0.738,,,,Estados Unidos
2018-07-30,0.643,,0.729,,,,Estados Unidos
2018-07-23,0.638,,0.726,,,,Estados Unidos
2018-07-16,0.646,,0.73,,,,Estados Unidos
2018-07-09,0.64,,0.727,,,,Estados Unidos
2018-07-02,0.646,,0.734,,,,Estados Unidos
2018-06-25,0.64,,0.726,,,,Estados Unidos
2018-06-18,0.655,,0.738,,,,Estados Unidos
2018-06-11,0.652,,0.732,,,,Estados Unidos
2018-06-04,0.662,,0.739,,,,Estados Unidos
2018-05-28,0.672,,0.746,,,,Estados Unidos
2018-05-21,0.657,,0.736,,,,Estados Unidos
2018-05-14,0.633,,0.714,,,,Estados Unidos
2018-05-07,0.631,,0.704,,,,Estados Unidos
2018-04-30,0.622,,0.69,,,,Estados Unidos
2018-04-23,0.604,,0.676,,,,Estados Unidos
2018-04-16,0.587,,0.663,,,,Estados Unidos
2018-04-09,0.578,,0.653,,,,Estados Unidos
2018-04-02,0.579,,0.652,,,,Estados Unidos
2018-03-26,0.564,,0.641,,,,Estados Unidos
2018-03-19,0.558,,0.638,,,,Estados Unidos
2018-03-12,0.55,,0.639,,,,Estados Unidos
2018-03-05,0.55,,0.642,,,,Estados Unidos
2018-02-26,0.546,,0.645,,,,Estados Unidos
2018-02-19,0.544,,0.644,,,,Estados Unidos
2018-02-12,0.562,,0.66,,,,Estados Unidos
2018-02-05,0.56,,0.655,,,,Estados Unidos
2018-01-29,0.556,,0.655,,,,Estados Unidos
2018-01-22,0.554,,0.653,,,,Estados Unidos
2018-01-15,0.55,,0.652,,,,Estados Unidos
2018-01-08,0.556,,0.661,,,,Estados Unidos
2018-01-01,0.555,,0.655,,,,Estados Unidos
2017-12-25,0.551,,0.647,,,,Estados Unidos
2017-12-18,0.549,,0.65,,,,Estados Unidos
2017-12-11,0.557,,0.652,,,,Estados Unidos
2017-12-04,0.557,,0.651,,,,Estados Unidos
2017-11-27,0.56,,0.647,,,,Estados Unidos
2017-11-20,0.576,,0.653,,,,Estados Unidos
2017-11-13,0.587,,0.661,,,,Estados Unidos
2017-11-06,0.584,,0.657,,,,Estados Unidos
2017-10-30,0.566,,0.641,,,,Estados Unidos
2017-10-23,0.558,,0.629,,,,Estados Unidos
2017-10-16,0.557,,0.624,,,,Estados Unidos
2017-10-09,0.563,,0.624,,,,Estados Unidos
2017-10-02,0.577,,0.628,,,,Estados Unidos
2017-09-25,0.575,,0.621,,,,Estados Unidos
2017-09-18,0.582,,0.616,,,,Estados Unidos
2017-09-11,0.591,,0.617,,,,Estados Unidos
2017-09-04,0.594,,0.612,,,,Estados Unidos
2017-08-28,0.531,,0.577,,,,Estados Unidos
2017-08-21,0.53,,0.583,,,,Estados Unidos
2017-08-14,0.534,,0.582,,,,Estados Unidos
2017-08-07,0.533,,0.578,,,,Estados Unidos
2017-07-31,0.53,,0.57,,,,Estados Unidos
2017-07-24,0.524,,0.569,,,,Estados Unidos
2017-07-17,0.525,,0.574,,,,Estados Unidos
2017-07-10,0.533,,0.576,,,,Estados Unidos
2017-07-03,0.525,,0.574,,,,Estados Unidos
2017-06-26,0.54,,0.582,,,,Estados Unidos
2017-06-19,0.547,,0.587,,,,Estados Unidos
2017-06-12,0.557,,0.594,,,,Estados Unidos
2017-06-05,0.567,,0.602,,,,Estados Unidos
2017-05-29,0.568,,0.607,,,,Estados Unidos
2017-05-22,0.564,,0.597,,,,Estados Unidos
2017-05-15,0.57,,0.613,,,,Estados Unidos
2017-05-08,0.573,,0.619,,,,Estados Unidos
2017-05-01,0.583,,0.624,,,,Estados Unidos
2017-04-24,0.596,,0.632,,,,Estados Unidos
2017-04-17,0.605,,0.645,,,,Estados Unidos
2017-04-10,0.605,,0.645,,,,Estados Unidos
2017-04-03,0.585,,0.633,,,,Estados Unidos
2017-03-27,0.562,,0.614,,,,Estados Unidos
2017-03-20,0.57,,0.624,,,,Estados Unidos
2017-03-13,0.576,,0.635,,,,Estados Unidos
2017-03-06,0.584,,0.643,,,,Estados Unidos
2017-02-27,0.577,,0.643,,,,Estados Unidos
2017-02-20,0.573,,0.64,,,,Estados Unidos
2017-02-13,0.573,,0.638,,,,Estados Unidos
2017-02-06,0.565,,0.631,,,,Estados Unidos
2017-01-30,0.571,,0.637,,,,Estados Unidos
2017-01-23,0.573,,0.633,,,,Estados Unidos
2017-01-16,0.588,,0.645,,,,Estados Unidos
2017-01-09,0.6,,0.652,,,,Estados Unidos
2017-01-02,0.6,,0.653,,,,Estados Unidos
2016-12-26,0.584,,0.642,,,,Estados Unidos
2016-12-19,0.574,,0.641,,,,Estados Unidos
2016-12-12,0.557,,0.622,,,,Estados Unidos
2016-12-05,0.545,,0.612,,,,Estados Unidos
2016-11-28,0.537,,0.604,,,,Estados Unidos
2016-11-21,0.536,,0.602,,,,Estados Unidos
2016-11-14,0.535,,0.599,,,,Estados Unidos
2016-11-07,0.533,,0.59,,,,Estados Unidos
2016-10-31,0.538,,0.598,,,,Estados Unidos
2016-10-24,0.544,,0.601,,,,Estados Unidos
2016-10-17,0.542,,0.596,,,,Estados Unidos
2016-10-10,0.538,,0.579,,,,Estados Unidos
2016-10-03,0.528,,0.562,,,,Estados Unidos
2016-09-26,0.522,,0.559,,,,Estados Unidos
2016-09-19,0.526,,0.565,,,,Estados Unidos
2016-09-12,0.518,,0.565,,,,Estados Unidos
2016-09-05,0.526,,0.57,,,,Estados Unidos
2016-08-29,0.529,,0.57,,,,Estados Unidos
2016-08-22,0.512,,0.554,,,,Estados Unidos
2016-08-15,0.508,,0.546,,,,Estados Unidos
2016-08-08,0.512,,0.552,,,,Estados Unidos
2016-08-01,0.511,,0.556,,,,Estados Unidos
2016-07-25,0.525,,0.572,,,,Estados Unidos
2016-07-18,0.533,,0.574,,,,Estados Unidos
2016-07-11,0.539,,0.577,,,,Estados Unidos
2016-07-04,0.543,,0.575,,,,Estados Unidos
2016-06-27,0.559,,0.583,,,,Estados Unidos
2016-06-20,0.549,,0.566,,,,Estados Unidos
2016-06-13,0.562,,0.57,,,,Estados Unidos
2016-06-06,0.554,,0.56,,,,Estados Unidos
2016-05-30,0.555,,0.565,,,,Estados Unidos
2016-05-23,0.542,,0.555,,,,Estados Unidos
2016-05-16,0.523,,0.536,,,,Estados Unidos
2016-05-09,0.515,,0.526,,,,Estados Unidos
2016-05-02,0.515,,0.521,,,,Estados Unidos
2016-04-25,0.507,,0.515,,,,Estados Unidos
2016-04-18,0.499,,0.506,,,,Estados Unidos
2016-04-11,0.48,,0.494,,,,Estados Unidos
2016-04-04,0.484,,0.491,,,,Estados Unidos
2016-03-28,0.489,,0.502,,,,Estados Unidos
2016-03-21,0.47,,0.497,,,,Estados Unidos
2016-03-14,0.466,,0.499,,,,Estados Unidos
2016-03-07,0.444,,0.487,,,,Estados Unidos
2016-02-29,0.433,,0.483,,,,Estados Unidos
2016-02-22,0.414,,0.475,,,,Estados Unidos
2016-02-15,0.407,,0.468,,,,Estados Unidos
2016-02-08,0.419,,0.478,,,,Estados Unidos
2016-02-01,0.442,,0.493,,,,Estados Unidos
2016-01-25,0.453,,0.506,,,,Estados Unidos
2016-01-18,0.464,,0.512,,,,Estados Unidos
2016-01-11,0.484,,0.528,,,,Estados Unidos
2016-01-04,0.492,,0.536,,,,Estados Unidos
2015-12-28,0.49,,0.539,,,,Estados Unidos
2015-12-21,0.492,,0.555,,,,Estados Unidos
2015-12-14,0.49,,0.562,,,,Estados Unidos
2015-12-07,0.502,,0.581,,,,Estados Unidos
2015-11-30,0.514,,0.605,,,,Estados Unidos
2015-11-23,0.52,,0.608,,,,Estados Unidos
2015-11-16,0.537,,0.611,,,,Estados Unidos
2015-11-09,0.548,,0.613,,,,Estados Unidos
2015-11-02,0.533,,0.595,,,,Estados Unidos
2015-10-26,0.535,,0.599,,,,Estados Unidos
2015-10-19,0.531,,0.59,,,,Estados Unidos
2015-10-12,0.543,,0.594,,,,Estados Unidos
2015-10-05,0.545,,0.586,,,,Estados Unidos
2015-09-28,0.549,,0.586,,,,Estados Unidos
2015-09-21,0.546,,0.585,,,,Estados Unidos
2015-09-14,0.555,,0.588,,,,Estados Unidos
2015-09-07,0.578,,0.601,,,,Estados Unidos
2015-08-31,0.591,,0.592,,,,Estados Unidos
2015-08-24,0.606,,0.588,,,,Estados Unidos
2015-08-17,0.646,,0.622,,,,Estados Unidos
2015-08-10,0.634,,0.631,,,,Estados Unidos
2015-08-03,0.649,,0.644,,,,Estados Unidos
2015-07-27,0.656,,0.651,,,,Estados Unidos
2015-07-20,0.682,,0.677,,,,Estados Unidos
2015-07-13,0.678,,0.673,,,,Estados Unidos
2015-07-06,0.67,,0.68,,,,Estados Unidos
2015-06-29,0.665,,0.675,,,,Estados Unidos
2015-06-22,0.655,,0.666,,,,Estados Unidos
2015-06-15,0.668,,0.676,,,,Estados Unidos
2015-06-08,0.658,,0.683,,,,Estados Unidos
2015-06-01,0.671,,0.702,,,,Estados Unidos
2015-05-25,0.668,,0.701,,,,Estados Unidos
2015-05-18,0.636,,0.674,,,,Estados Unidos
2015-05-11,0.638,,0.682,,,,Estados Unidos
2015-05-04,0.631,,0.676,,,,Estados Unidos
2015-04-27,0.627,,0.686,,,,Estados Unidos
2015-04-20,0.612,,0.685,,,,Estados Unidos
2015-04-13,0.603,,0.689,,,,Estados Unidos
2015-04-06,0.589,,0.679,,,,Estados Unidos
2015-03-30,0.596,,0.688,,,,Estados Unidos
2015-03-23,0.595,,0.693,,,,Estados Unidos
2015-03-16,0.614,,0.73,,,,Estados Unidos
2015-03-09,0.605,,0.716,,,,Estados Unidos
2015-03-02,0.582,,0.691,,,,Estados Unidos
2015-02-23,0.545,,0.678,,,,Estados Unidos
2015-02-16,0.527,,0.663,,,,Estados Unidos
2015-02-09,0.513,,0.664,,,,Estados Unidos
2015-02-02,0.483,,0.661,,,,Estados Unidos
2015-01-26,0.48,,0.673,,,,Estados Unidos
2015-01-19,0.47,,0.668,,,,Estados Unidos
2015-01-12,0.479,,0.683,,,,Estados Unidos
2015-01-05,0.491,,0.696,,,,Estados Unidos
2014-12-29,0.498,,0.696,,,,Estados Unidos
2014-12-22,0.518,,0.707,,,,Estados Unidos
2014-12-15,0.543,,0.727,,,,Estados Unidos
2014-12-08,0.577,,0.762,,,,Estados Unidos
2014-12-01,0.589,,0.764,,,,Estados Unidos
2014-11-24,0.601,,0.772,,,,Estados Unidos
2014-11-17,0.612,,0.774,,,,Estados Unidos
2014-11-10,0.622,,0.778,,,,Estados Unidos
2014-11-03,0.633,,0.766,,,,Estados Unidos
2014-10-27,0.637,,0.757,,,,Estados Unidos
2014-10-20,0.645,,0.756,,,,Estados Unidos
2014-10-13,0.668,,0.77,,,,Estados Unidos
2014-10-06,0.694,,0.785,,,,Estados Unidos
2014-09-29,0.698,,0.781,,,,Estados Unidos
2014-09-22,0.69,,0.777,,,,Estados Unidos
2014-09-15,0.697,,0.778,,,,Estados Unidos
2014-09-08,0.705,,0.778,,,,Estados Unidos
2014-09-01,0.696,,0.767,,,,Estados Unidos
2014-08-25,0.691,,0.765,,,,Estados Unidos
2014-08-18,0.685,,0.757,,,,Estados Unidos
2014-08-11,0.692,,0.758,,,,Estados Unidos
2014-08-04,0.692,,0.758,,,,Estados Unidos
2014-07-28,0.696,,0.759,,,,Estados Unidos
2014-07-21,0.702,,0.756,,,,Estados Unidos
2014-07-14,0.705,,0.755,,,,Estados Unidos
2014-07-07,0.715,,0.761,,,,Estados Unidos
2014-06-30,0.716,,0.758,,,,Estados Unidos
2014-06-23,0.72,,0.761,,,,Estados Unidos
2014-06-16,0.72,,0.758,,,,Estados Unidos
2014-06-09,0.713,,0.756,,,,Estados Unidos
2014-06-02,0.716,,0.76,,,,Estados Unidos
2014-05-26,0.712,,0.76,,,,Estados Unidos
